tconst,writer_id,writer_experience,writer_quality,target_rating
tt28610779,nm15125820,1,5.199999809265137,5.2
tt28613398,nm6023975,7,4.057142870766776,4.6
tt28613536,nm0493543,1,7.699999809265137,7.7
tt28613886,nm14286728,2,4.549999952316284,5.5
tt28614590,nm11307637,2,6.349999904632568,6.5
tt28614947,nm11968154,1,5.800000190734863,5.8
tt28615165,nm10855746,1,7.900000095367432,7.9
tt28615598,nm3772120,1,7.0,7.0
tt28616813,nm12171775,28,4.664285710879734,1.7
tt28618089,nm5621145,2,5.900000095367432,6.5
tt28618488,nm5471170,1,6.900000095367432,6.9
tt28618542,nm13796607,1,8.300000190734863,8.3
tt28618591,nm4879915,3,5.6333333651224775,5.3
tt28619832,nm1729386,5,3.9800000190734863,4.2
tt28620001,nm1745872,1,9.699999809265137,9.7
tt28620337,nm11688735,3,3.2666666507720947,3.3
tt28620456,nm2263683,7,5.199999979564121,5.0
tt28620678,nm13158613,1,3.200000047683716,3.2
tt28621966,nm3653444,1,8.100000381469727,8.1
tt28622030,nm15130478,1,4.400000095367432,4.4
tt28622432,nm15130819,1,6.800000190734863,6.8
tt28622758,nm17074214,1,5.5,5.5
tt28622760,nm15130947,1,6.699999809265137,6.7
tt28622834,nm12171775,28,4.664285710879734,2.1
tt28622893,nm3397540,1,5.0,5.0
tt28623186,nm15148674,1,5.199999809265137,5.2
tt28623567,nm3652657,1,5.599999904632568,5.6
tt28623571,nm12599943,1,4.400000095367432,4.4
tt28624035,nm4841223,2,8.450000286102295,9.1
tt28625435,nm1990035,1,6.300000190734863,6.3
tt28625537,nm5942686,2,5.299999952316284,6.4
tt28625622,nm9187606,3,6.766666730244954,5.2
tt28625660,nm4998869,3,6.699999968210856,6.4
tt28625676,nm15132270,1,8.600000381469727,8.6
tt28626104,nm0898588,1,5.800000190734863,5.8
tt28626183,nm15199627,1,9.100000381469727,9.1
tt28626359,nm6034364,2,6.8999998569488525,7.7
tt28626640,nm15132598,1,9.5,9.5
tt28626922,nm5152038,1,9.0,9.0
tt28627002,nm12015696,1,8.800000190734863,8.8
tt28627065,nm15132909,1,8.399999618530273,8.4
tt28627658,nm0028418,6,4.21666665871938,5.2
tt28628125,nm9193158,1,7.400000095367432,7.4
tt28628999,nm9334758,1,9.100000381469727,9.1
tt28629053,nm15134042,1,7.0,7.0
tt28629230,nm15134049,1,7.699999809265137,7.7
tt28630000,nm0498080,15,5.059999974568685,4.7
tt28630298,nm15134591,1,7.0,7.0
tt28630624,nm10566938,1,5.099999904632568,5.1
tt28630710,nm1626425,1,4.199999809265137,4.2
tt28631109,nm3642592,4,7.524999976158142,5.4
tt28631188,nm4859507,1,6.900000095367432,6.9
tt28631234,nm10484799,1,4.0,4.0
tt28631300,nm15135152,3,5.9666666984558105,4.9
tt28632349,nm4676168,2,5.650000095367432,6.8
tt28632486,nm15135714,1,7.800000190734863,7.8
tt28633405,nm15120830,1,6.099999904632568,6.1
tt28633567,nm0836365,2,6.25,6.1
tt28633693,nm3070265,1,5.900000095367432,5.9
tt28633728,nm15136559,1,7.800000190734863,7.8
tt28633880,nm8641875,1,9.0,9.0
tt28634109,nm5507776,10,4.3099999785423275,5.7
tt28634176,nm2324123,5,5.400000095367432,5.8
tt28634337,nm0831321,19,5.157894761938798,4.4
tt28634471,nm15137188,1,8.800000190734863,8.8
tt28634479,nm0777000,3,5.433333396911621,6.3
tt28634523,nm4520847,1,3.700000047683716,3.7
tt28635008,nm1077107,3,6.166666666666667,6.0
tt28635219,nm1628277,1,5.199999809265137,5.2
tt28635245,nm15137836,1,6.900000095367432,6.9
tt28635355,nm8461940,2,6.549999952316284,7.1
tt28635495,nm5176910,1,6.400000095367432,6.4
tt28635582,nm1416091,1,7.800000190734863,7.8
tt28635681,nm15138106,1,4.300000190734863,4.3
tt28635725,nm15223483,1,7.099999904632568,7.1
tt28635798,nm15138176,1,6.800000190734863,6.8
tt28635851,nm2533269,1,7.699999809265137,7.7
tt28635891,nm3977376,1,7.400000095367432,7.4
tt28635901,nm5163562,2,6.400000095367432,6.0
tt28635913,nm3034998,1,5.0,5.0
tt28635929,nm1154102,3,6.6333333651224775,7.0
tt28636480,nm9061712,1,6.800000190734863,6.8
tt28636876,nm3799405,2,5.700000047683716,5.1
tt28636981,nm0078704,5,6.619999980926513,5.9
tt28637027,nm0725935,3,3.633333444595337,3.4
tt28637478,nm4060714,1,7.5,7.5
tt28637902,nm4810206,1,3.700000047683716,3.7
tt28638236,nm14709825,1,7.0,7.0
tt28639015,nm15140131,1,5.800000190734863,5.8
tt28639049,nm6850073,1,6.800000190734863,6.8
tt28639058,nm5553954,2,5.349999904632568,5.6
tt28639152,nm2644274,2,5.1000001430511475,5.8
tt28639267,nm3274691,1,7.199999809265137,7.2
tt28640013,nm5793883,2,6.5,5.5
tt28640623,nm5312413,1,7.699999809265137,7.7
tt28641326,nm0722822,2,8.899999856948853,9.9
tt28641753,nm4705021,2,6.1499998569488525,5.6
tt28641859,nm12046654,1,9.300000190734863,9.3
tt28641873,nm0835294,2,5.3999998569488525,4.2
tt28642176,nm1208389,1,6.199999809265137,6.2
tt28642202,nm9400095,1,7.599999904632568,7.6
tt28642246,nm7713299,1,7.400000095367432,7.4
tt28642326,nm8245575,1,9.399999618530273,9.4
tt28642613,nm6157331,17,7.388235288507798,8.6
tt28643143,nm2712309,1,6.300000190734863,6.3
tt28648037,nm4927843,7,5.857142857142857,6.4
tt28648221,nm15144516,1,5.5,5.5
tt28648483,nm15144581,1,6.5,6.5
tt28649607,nm4561609,1,6.599999904632568,6.6
tt28650977,nm2976841,1,7.800000190734863,7.8
tt28651062,nm13568552,1,9.199999809265137,9.2
tt28651516,nm16066656,1,4.099999904632568,4.1
tt28652825,nm6667436,2,4.950000047683716,5.1
tt28652996,nm3817581,5,4.780000019073486,4.5
tt28654277,nm12328541,3,5.46666685740153,6.3
tt28654369,nm6160290,3,6.666666666666667,4.8
tt28654804,nm4302531,6,5.833333373069763,6.4
tt28654806,nm15148586,1,6.5,6.5
tt28654836,nm13151359,1,7.400000095367432,7.4
tt28654928,nm8135721,2,6.550000190734863,6.3
tt28655242,nm9794058,8,5.362499952316284,7.2
tt28655290,nm14310608,6,5.533333420753479,5.4
tt28655291,nm9794058,8,5.362499952316284,5.2
tt28655298,nm2669989,15,5.019999965031942,4.7
tt28655434,nm12807911,3,5.900000095367432,5.4
tt28655477,nm0000850,3,6.333333333333333,7.4
tt28656021,nm15149898,1,6.800000190734863,6.8
tt28656371,nm2023728,3,5.100000063578288,4.5
tt28656499,nm1651928,1,7.300000190734863,7.3
tt28656527,nm0832099,1,6.800000190734863,6.8
tt28656570,nm5632985,4,4.974999964237213,8.9
tt28656668,nm2720278,2,3.8499999046325684,3.0
tt28657879,nm3720906,5,6.2600000381469725,6.9
tt28657881,nm4202258,3,6.300000031789144,6.9
tt28657882,nm1792936,1,5.900000095367432,5.9
tt28658134,nm8993872,5,5.480000019073486,5.5
tt28658276,nm0003620,3,5.233333269755046,6.0
tt28658923,nm0180818,2,8.300000190734863,7.8
tt28659082,nm8897800,3,5.266666730244954,5.0
tt28660106,nm2390228,1,8.899999618530273,8.9
tt28660113,nm2021926,1,6.599999904632568,6.6
tt28660608,nm8701377,2,7.349999904632568,8.7
tt28660611,nm11699600,1,5.800000190734863,5.8
tt28661069,nm2613934,2,6.25,5.6
tt28661245,nm2743125,2,5.650000095367432,3.5
tt28661436,nm9974974,3,6.733333428700765,6.9
tt28662043,nm8143574,1,6.400000095367432,6.4
tt28662371,nm3111787,2,4.599999904632568,4.7
tt28662610,nm5786337,2,7.650000095367432,8.1
tt28662887,nm9411420,1,5.5,5.5
tt28662969,nm15153851,1,9.100000381469727,9.1
tt28663956,nm2416089,4,6.774999976158142,7.4
tt28664108,nm6674397,3,7.699999968210856,6.8
tt28664228,nm4985007,1,9.199999809265137,9.2
tt28664948,nm1242371,2,6.5,6.5
tt28665084,nm12723265,2,7.099999904632568,6.0
tt28665544,nm9361870,1,8.399999618530273,8.4
tt28668007,nm5447812,2,5.650000095367432,4.5
tt28668069,nm6425087,8,4.637500017881393,3.0
tt28668112,nm5459217,5,5.8799999237060545,6.1
tt28668437,nm5087677,1,8.0,8.0
tt28668919,nm6473065,5,4.299999952316284,3.4
tt28668969,nm2692021,1,8.5,8.5
tt28669158,nm4311252,2,7.049999952316284,7.0
tt28669567,nm2593355,3,8.5,8.2
tt28669770,nm2226970,1,6.0,6.0
tt28670618,nm15000896,1,6.300000190734863,6.3
tt28670638,nm14710897,1,6.400000095367432,6.4
tt28670660,nm2296986,5,6.219999980926514,6.4
tt28670752,nm2742573,1,5.900000095367432,5.9
tt28670958,nm3374598,20,6.805000042915344,6.8
tt28670981,nm15157395,1,6.800000190734863,6.8
tt28671033,nm11018755,1,7.900000095367432,7.9
tt28671146,nm14723599,1,6.599999904632568,6.6
tt28671772,nm15157979,1,8.100000381469727,8.1
tt28671816,nm12783152,3,5.099999904632568,4.0
tt28672582,nm15158593,1,8.300000190734863,8.3
tt28673287,nm6631628,1,8.600000381469727,8.6
tt28678362,nm14806976,1,6.099999904632568,6.1
tt28678677,nm3951208,1,8.399999618530273,8.4
tt28678712,nm7446263,1,7.300000190734863,7.3
tt28679156,nm15159731,1,5.800000190734863,5.8
tt28679245,nm15159821,1,7.800000190734863,7.8
tt28679280,nm2412192,1,5.300000190734863,5.3
tt28680122,nm14192745,2,6.3500001430511475,7.4
tt28680161,nm10431153,35,5.762857147625515,4.6
tt28680165,nm3739001,1,5.800000190734863,5.8
tt28680736,nm12783152,3,5.099999904632568,6.1
tt28681130,nm15160528,1,7.5,7.5
tt28681277,nm15160592,1,4.699999809265137,4.7
tt28681319,nm0190502,2,6.849999904632568,6.7
tt28681413,nm3030212,1,6.900000095367432,6.9
tt28681454,nm15160844,1,7.300000190734863,7.3
tt28681475,nm12783763,1,9.300000190734863,9.3
tt28681652,nm3429584,1,2.9000000953674316,2.9
tt28682039,nm0666999,6,4.166666746139526,4.3
tt28682243,nm8354173,1,5.0,5.0
tt28682414,nm0492315,2,5.049999952316284,5.7
tt28682488,nm13510148,1,7.599999904632568,7.6
tt28682525,nm3752761,1,7.199999809265137,7.2
tt28683004,nm9322071,2,7.0,7.5
tt28684462,nm12214712,2,6.550000190734863,5.8
tt28686247,nm6044596,2,5.950000047683716,6.4
tt28686328,nm15163045,1,6.699999809265137,6.7
tt28686588,nm14365693,6,5.516666690508525,5.6
tt28686978,nm15163359,1,9.199999809265137,9.2
tt28686993,nm11201834,3,6.333333333333333,6.2
tt28687184,nm1802395,1,5.300000190734863,5.3
tt28687465,nm1877278,2,7.0,8.0
tt28687925,nm0666674,1,7.099999904632568,7.1
tt28688064,nm0810738,1,6.400000095367432,6.4
tt28690150,nm9940592,1,5.0,5.0
tt28690198,nm8007449,1,5.099999904632568,5.1
tt28690214,nm12331845,1,8.199999809265137,8.2
tt28690747,nm5933459,3,7.133333206176758,7.2
tt28690796,nm13282850,8,8.387499868869781,8.2
tt28690865,nm14861633,2,8.099999904632568,8.0
tt28691949,nm7870236,1,5.300000190734863,5.3
tt28692097,nm3323043,1,3.9000000953674316,3.9
tt28692116,nm4422036,2,7.099999904632568,7.5
tt28692267,nm5479872,3,9.0,8.0
tt28692368,nm5036845,1,8.699999809265137,8.7
tt28692534,nm15166694,1,6.099999904632568,6.1
tt28694108,nm8470835,1,4.900000095367432,4.9
tt28696115,nm2681451,2,5.849999904632568,6.0
tt28696193,nm15168548,1,4.900000095367432,4.9
tt28696532,nm0266045,2,6.699999809265137,6.2
tt28696625,nm15309659,3,5.933333396911621,8.1
tt28697550,nm11744969,1,8.699999809265137,8.7
tt28698074,nm2207070,1,8.899999618530273,8.9
tt28698351,nm0689789,10,2.9799999952316285,3.1
tt28699298,nm15170008,1,4.199999809265137,4.2
tt28699792,nm8444119,1,7.599999904632568,7.6
tt28700196,nm15170178,1,3.0,3.0
tt28700200,nm3774336,2,7.5,7.4
tt28700471,nm13659764,1,3.799999952316284,3.8
tt28700540,nm6156385,1,7.099999904632568,7.1
tt28700640,nm13066691,1,9.0,9.0
tt28700830,nm14972880,3,6.199999968210856,7.4
tt28700961,nm8593453,1,5.5,5.5
tt28701087,nm0119518,1,4.599999904632568,4.6
tt28701123,nm8359476,7,5.757142884390695,6.4
tt28701232,nm11807956,3,3.8666667143503823,2.7
tt28701500,nm0901668,1,5.099999904632568,5.1
tt28702251,nm1202477,1,7.699999809265137,7.7
tt28702300,nm8098644,1,5.099999904632568,5.1
tt28703558,nm9161234,4,7.199999928474426,6.7
tt28705243,nm8046361,1,4.199999809265137,4.2
tt28705691,nm13952440,5,4.760000085830688,6.4
tt28706303,nm11530918,1,7.599999904632568,7.6
tt28708043,nm7308619,4,5.400000095367432,4.0
tt28708459,nm5224687,2,6.950000047683716,6.6
tt28708624,nm9854177,1,6.300000190734863,6.3
tt28708689,nm5333150,1,5.5,5.5
tt28708691,nm15173404,1,6.400000095367432,6.4
tt28709305,nm4777858,2,7.200000047683716,7.8
tt28710161,nm15174276,1,7.599999904632568,7.6
tt28710370,nm9409887,1,7.400000095367432,7.4
tt28710613,nm1780257,2,6.699999809265137,8.4
tt28710649,nm15523609,1,1.0,1.0
tt28710673,nm0382569,1,7.599999904632568,7.6
tt28710831,nm5389059,2,4.650000095367432,4.8
tt28710841,nm5296100,1,5.400000095367432,5.4
tt28710850,nm1258556,1,7.199999809265137,7.2
tt28711080,nm15174833,1,7.800000190734863,7.8
tt28711128,nm12606373,2,4.300000190734863,4.3
tt28711135,nm3065825,5,4.999999952316284,6.8
tt28711936,nm8900570,1,7.5,7.5
tt28713015,nm6834192,1,8.699999809265137,8.7
tt28713370,nm10130143,4,6.174999952316284,5.7
tt28713555,nm15176257,1,6.0,6.0
tt28714919,nm10690680,1,6.099999904632568,6.1
tt28716997,nm8766345,2,8.699999809265137,8.9
tt28717401,nm13285197,2,8.550000190734863,8.1
tt28717441,nm11260089,1,5.0,5.0
tt28717574,nm5627851,1,7.099999904632568,7.1
tt28717724,nm5912732,1,6.900000095367432,6.9
tt28718020,nm13952440,5,4.760000085830688,3.4
tt28718165,nm4238960,1,6.400000095367432,6.4
tt28718653,nm1782593,2,4.100000023841858,5.0
tt28722685,nm1409749,1,5.800000190734863,5.8
tt28730356,nm5667759,1,5.099999904632568,5.1
tt28736333,nm0633177,3,6.4666666984558105,5.6
tt28738494,nm3166992,1,9.0,9.0
tt28741199,nm4075002,1,4.5,4.5
tt28741950,nm10050369,1,5.199999809265137,5.2
tt28742304,nm14345011,2,6.650000095367432,6.9
tt28742745,nm2370605,1,7.699999809265137,7.7
tt28743123,nm3783827,1,8.199999809265137,8.2
tt28743195,nm15180420,1,5.5,5.5
tt28743501,nm0523509,1,7.0,7.0
tt28743755,nm0831321,19,5.157894761938798,5.2
tt28743776,nm7019609,5,7.5,6.8
tt28743803,nm3015321,42,6.2714285623459585,6.4
tt28744229,nm11953511,2,5.549999952316284,5.7
tt28744490,nm0707494,1,7.300000190734863,7.3
tt28750449,nm12174494,2,6.900000095367432,7.5
tt28750451,nm4775436,1,6.800000190734863,6.8
tt28750461,nm1007525,4,6.0500001311302185,6.8
tt28750546,nm12270433,12,4.925000041723251,5.8
tt28751290,nm0625491,4,4.825000107288361,3.7
tt28751454,nm11730079,1,7.5,7.5
tt28752220,nm2938030,1,5.400000095367432,5.4
tt28752551,nm8083818,1,9.300000190734863,9.3
tt28752698,nm15182402,1,5.800000190734863,5.8
tt28752706,nm8818931,2,4.25,4.5
tt28752710,nm4176058,1,5.0,5.0
tt28752971,nm5427808,6,3.8833332856496177,3.5
tt28753151,nm0234520,1,6.699999809265137,6.7
tt28753528,nm9169571,6,5.7833333015441895,4.7
tt28753853,nm15183332,1,7.400000095367432,7.4
tt28755186,nm8556087,1,4.800000190734863,4.8
tt28755712,nm13296939,2,6.050000190734863,5.8
tt28755837,nm3452383,3,5.899999936421712,5.9
tt28755896,nm11666339,1,7.800000190734863,7.8
tt28755920,nm13002385,2,4.700000047683716,4.3
tt28756343,nm1785694,1,7.599999904632568,7.6
tt28756536,nm2469369,1,7.800000190734863,7.8
tt28756694,nm3512876,3,6.9666666984558105,6.9
tt28756749,nm3181639,1,6.099999904632568,6.1
tt28756876,nm1139208,1,6.199999809265137,6.2
tt28757129,nm15185152,1,7.400000095367432,7.4
tt28757454,nm12629855,1,8.699999809265137,8.7
tt28758114,nm4909417,5,7.2399999618530275,7.5
tt28758611,nm0148318,1,6.0,6.0
tt28758809,nm2507310,5,5.2,6.7
tt28759215,nm3275674,6,6.550000031789144,8.3
tt28759412,nm15186699,1,7.400000095367432,7.4
tt28759553,nm3792406,1,6.400000095367432,6.4
tt28759647,nm14145408,1,6.0,6.0
tt28759766,nm15186802,1,7.599999904632568,7.6
tt28760144,nm13032150,1,6.199999809265137,6.2
tt28760609,nm9109210,1,7.099999904632568,7.1
tt28760895,nm5867455,2,5.25,5.8
tt28760970,nm1835787,3,4.333333333333333,3.7
tt28761674,nm15294125,1,9.199999809265137,9.2
tt28761708,nm2810570,3,4.699999968210856,4.7
tt28761983,nm1506345,1,9.100000381469727,9.1
tt28762009,nm15601532,1,7.400000095367432,7.4
tt28763074,nm11186732,6,6.066666603088379,5.7
tt28765321,nm6209738,1,5.099999904632568,5.1
tt28765467,nm9849133,1,4.300000190734863,4.3
tt28765597,nm3846333,5,6.1800000190734865,4.7
tt28765636,nm5385861,2,7.5,7.4
tt28765805,nm10872187,2,5.8500001430511475,5.8
tt28766081,nm9245831,1,9.5,9.5
tt28766949,nm2856173,1,6.400000095367432,6.4
tt28767376,nm7346537,4,6.424999952316284,7.6
tt28767410,nm11949342,5,5.519999933242798,5.1
tt28768525,nm13270422,1,7.599999904632568,7.6
tt28768667,nm15190384,1,5.099999904632568,5.1
tt28768731,nm9732765,3,8.266666412353516,8.4
tt28768831,nm13680608,6,4.2833333015441895,3.4
tt28769032,nm2586719,1,5.0,5.0
tt28769082,nm0791672,1,7.5,7.5
tt28769294,nm6033367,9,4.0333333015441895,3.5
tt28769342,nm15190867,2,2.799999952316284,3.1
tt28769402,nm0695977,4,3.300000011920929,3.2
tt28769440,nm1749110,1,5.800000190734863,5.8
tt28772179,nm11152527,1,6.800000190734863,6.8
tt28772399,nm1966423,1,6.300000190734863,6.3
tt28772978,nm2438561,1,6.0,6.0
tt28773728,nm7232165,2,3.8499999046325684,4.6
tt28774160,nm15194076,1,8.800000190734863,8.8
tt28774216,nm15564445,1,8.0,8.0
tt28774264,nm8062223,3,4.833333333333333,5.0
tt28774513,nm2133820,6,4.599999984105428,4.5
tt28774655,nm4647076,2,7.500000238418579,8.1
tt28774756,nm4647076,2,7.500000238418579,6.9
tt28774937,nm1399751,3,4.8666666348775225,5.0
tt28775396,nm3929944,1,6.800000190734863,6.8
tt28775464,nm12079404,1,6.099999904632568,6.1
tt28776444,nm10929127,1,4.800000190734863,4.8
tt28776457,nm1346885,3,6.033333460489909,6.0
tt28777590,nm5687672,11,4.381818207827481,4.1
tt28777743,nm4076122,4,6.875,7.0
tt28778151,nm0606130,1,5.400000095367432,5.4
tt28778274,nm0698561,1,4.800000190734863,4.8
tt28779607,nm0945026,3,6.699999968210856,8.3
tt28779759,nm17008046,1,2.700000047683716,2.7
tt28779963,nm2128582,1,7.300000190734863,7.3
tt28781200,nm12064705,1,6.599999904632568,6.6
tt28781775,nm15198776,1,4.300000190734863,4.3
tt28782056,nm8314446,3,8.800000031789144,7.9
tt28782115,nm0128540,6,6.650000015894572,7.5
tt28782285,nm1818083,7,6.142857040677752,7.7
tt28782545,nm15261466,1,8.699999809265137,8.7
tt28783466,nm1908800,2,7.299999952316284,7.4
tt28783839,nm15199065,1,5.300000190734863,5.3
tt28784104,nm6995991,1,8.0,8.0
tt28784834,nm2543818,1,6.199999809265137,6.2
tt28786880,nm4426560,1,4.800000190734863,4.8
tt28786905,nm15201124,1,8.600000381469727,8.6
tt28787365,nm5856526,1,7.300000190734863,7.3
tt28787671,nm15201675,1,7.900000095367432,7.9
tt28788767,nm2247541,1,5.5,5.5
tt28789152,nm2641508,3,6.9666666984558105,9.2
tt28790753,nm0917253,1,9.199999809265137,9.2
tt28791989,nm15203093,1,3.799999952316284,3.8
tt28792309,nm1217608,1,6.900000095367432,6.9
tt28792910,nm15203272,1,6.199999809265137,6.2
tt28793099,nm7843157,1,8.399999618530273,8.4
tt28793122,nm14420778,1,5.699999809265137,5.7
tt28795838,nm0000647,2,4.149999976158142,4.5
tt28795922,nm15203934,2,6.799999952316284,6.0
tt28795947,nm13529692,1,6.5,6.5
tt28796100,nm3700181,1,7.599999904632568,7.6
tt28796533,nm4058457,15,5.1,4.7
tt28797046,nm0782975,2,6.599999904632568,6.6
tt28797114,nm2438008,2,6.6000001430511475,6.9
tt28797183,nm13764561,1,2.700000047683716,2.7
tt28797986,nm7592000,1,3.9000000953674316,3.9
tt28798047,nm13016482,19,8.273684175390946,8.1
tt28798635,nm12135641,2,8.550000190734863,8.3
tt28798998,nm1489176,1,7.099999904632568,7.1
tt28799729,nm12070249,4,6.474999964237213,8.9
tt28800662,nm3533685,2,6.1499998569488525,6.7
tt28800663,nm0900013,1,6.5,6.5
tt28800668,nm15206363,1,6.5,6.5
tt28800753,nm7246115,2,7.75,8.0
tt28800817,nm0503294,1,5.300000190734863,5.3
tt28800887,nm3176993,1,8.600000381469727,8.6
tt28801705,nm5595169,2,6.0,7.2
tt28802436,nm1233848,1,6.699999809265137,6.7
tt28803051,nm7139711,1,4.900000095367432,4.9
tt28803144,nm7120980,2,7.650000095367432,8.1
tt28803231,nm15365193,1,7.400000095367432,7.4
tt28803246,nm3264524,1,8.5,8.5
tt28803248,nm14365693,6,5.516666690508525,6.3
tt28803498,nm4726880,1,5.199999809265137,5.2
tt28803508,nm5991594,1,8.300000190734863,8.3
tt28803581,nm4212318,1,6.5,6.5
tt28803600,nm5862650,3,8.133333365122477,9.7
tt28803602,nm3082112,3,4.433333317438762,3.7
tt28803690,nm3618131,1,6.599999904632568,6.6
tt28803702,nm2911203,5,6.159999942779541,6.6
tt28803744,nm15206903,1,8.699999809265137,8.7
tt28804518,nm5371326,1,8.100000381469727,8.1
tt28805537,nm0874994,2,7.300000190734863,6.8
tt28805892,nm8341246,3,4.3666666348775225,5.1
tt28805927,nm5357577,1,5.400000095367432,5.4
tt28806091,nm0301961,4,6.174999952316284,5.2
tt28806247,nm1238797,2,7.25,6.8
tt28809336,nm11357870,1,5.800000190734863,5.8
tt28809550,nm10591316,4,6.299999952316284,6.2
tt28809566,nm1428007,1,8.600000381469727,8.6
tt28809763,nm8335483,5,4.979999923706055,4.6
tt28810265,nm12508769,1,7.599999904632568,7.6
tt28810322,nm11212829,1,6.199999809265137,6.2
tt28810493,nm2115992,1,5.599999904632568,5.6
tt28810971,nm6266813,1,5.0,5.0
tt28811139,nm12314620,1,5.599999904632568,5.6
tt28812628,nm1823283,5,6.059999942779541,5.7
tt28812875,nm6398468,2,6.300000190734863,6.8
tt28813303,nm1027089,12,7.03333334128062,7.1
tt28813376,nm1027089,12,7.03333334128062,7.0
tt28813619,nm15208769,1,9.600000381469727,9.6
tt28813819,nm11804094,2,6.8999998569488525,6.7
tt28814430,nm5522623,1,8.199999809265137,8.2
tt28814554,nm9974974,3,6.733333428700765,7.5
tt28814948,nm0193153,12,5.499999920527141,5.7
tt28814999,nm14310608,6,5.533333420753479,5.2
tt28815396,nm10459071,1,7.300000190734863,7.3
tt28815627,nm5472963,35,3.5828571387699673,3.5
tt28815636,nm8300332,1,7.599999904632568,7.6
tt28815991,nm0702477,2,5.5,5.2
tt28816555,nm12742888,3,6.433333396911621,6.1
tt28816987,nm5068619,1,3.799999952316284,3.8
tt28817000,nm9139673,1,6.5,6.5
tt28817396,nm1192535,3,5.199999809265137,5.2
tt28817433,nm14972880,3,6.199999968210856,6.0
tt28817626,nm5472963,35,3.5828571387699673,4.0
tt28818254,nm6039268,3,5.600000063578288,4.9
tt28818363,nm9955945,1,4.800000190734863,4.8
tt28818469,nm0278136,1,6.699999809265137,6.7
tt28819055,nm4829793,2,3.25,3.2
tt28819839,nm15212739,1,5.300000190734863,5.3
tt28820189,nm8957116,3,6.266666730244954,7.3
tt28820976,nm10387291,2,8.099999904632568,8.4
tt28821371,nm1219963,3,5.8666666348775225,6.4
tt28821523,nm1027089,12,7.03333334128062,8.5
tt28821588,nm10702801,1,5.900000095367432,5.9
tt28821636,nm6414704,1,6.5,6.5
tt28821668,nm3545711,1,6.900000095367432,6.9
tt28821669,nm2755627,1,8.800000190734863,8.8
tt28821809,nm9455561,1,7.300000190734863,7.3
tt28821849,nm1257235,3,7.133333206176758,7.1
tt28824109,nm12027714,1,8.600000381469727,8.6
tt28833698,nm0116040,2,6.049999952316284,6.1
tt28834285,nm12030709,1,7.300000190734863,7.3
tt28834398,nm8239752,1,8.899999618530273,8.9
tt28834462,nm4765440,1,4.300000190734863,4.3
tt28834490,nm9209330,1,6.800000190734863,6.8
